created_at,full_text,retweet_count,favorite_count,screen_name
Sat Sep 18 23:30:52 +0000 2021,"RT @GavinNewsom: Last month, California added jobs at THREE TIMES the rate of the rest of the nation. https://t.co/eg02DbEvVe",1147,0,Benioff
Sat Sep 18 23:30:36 +0000 2021,RT @inspiration4x: Thank you for your support! 🚀💙,314,0,Benioff
Sat Sep 18 23:16:44 +0000 2021,@elonmusk @inspiration4x &amp; Congratulations @elonmusk &amp; @SpaceX!  The light of consciousness is lit brightly with our Heros of @inspiration4x! ❤️ https://t.co/rwxAQqOBTK,16,395,Benioff
Sat Sep 18 23:14:35 +0000 2021,RT @elonmusk: Congratulations @Inspiration4x!!!,8357,0,Benioff
Sat Sep 18 23:13:29 +0000 2021,"Welcome Home @inspiration4x!
❤️🚀 https://t.co/lR0ovcblS5",9,119,Benioff
Sat Sep 18 23:12:54 +0000 2021,"Welcome Home @inspiration4x!
❤️🚀 https://t.co/UCzGJAdCvb",46,573,Benioff
Sat Sep 18 22:52:12 +0000 2021,RT @TIME: .@billieeilish is one of TIME's 100 most influential people of 2021. Find out why: https://t.co/LXoZiah4bb #TIME100 https://t.co/…,41,0,Benioff
Sat Sep 18 09:56:51 +0000 2021,RT @WSJ: Mark Zuckerberg wanted Facebook to promote Covid-19 vaccines. Internal documents show the site struggled to manage a wave of antiv…,50,0,Benioff
Sat Sep 18 06:39:11 +0000 2021,"RT @WSJ: Mark Zuckerberg set out to make Facebook an authoritative voice to get Americans vaccinated. Instead, the site hosted ""cesspools o…",30,0,Benioff
Sat Sep 18 06:35:07 +0000 2021,"RT @Dreamforce: Dreamforce is returning to San Francisco in just 4 days! 🌉

📰 @KTVU shares what that means for the city and its local busin…",13,0,Benioff
Sat Sep 18 06:24:01 +0000 2021,"RT @amcgriff87: Coming to @Dreamforce this year, fully zipped hoodies!!  I’ve been a little busy 💪🏿💪🏿💪🏿 https://t.co/oiy5QlgF00",6,0,Benioff
Sat Sep 18 06:23:24 +0000 2021,RT @tableau: What does it take to become a Tableau Ambassador? Community leader Britt Staniar (@BrittTweets) shares his advice for newcomer…,17,0,Benioff
Sat Sep 18 06:08:28 +0000 2021,RT @Sue0531: @YosemiteSteve for reference- General Sherman v Lady Liberty https://t.co/ZreIy9g727,404,0,Benioff
Sat Sep 18 06:08:13 +0000 2021,"RT @YosemiteSteve: The Biggest Tree in the World, the General Sherman, raked and wrapped in preparation for the incoming #KNPComplex fire.…",4747,0,Benioff
Sat Sep 18 06:06:28 +0000 2021,"RT @tableau: When your President and CEO is a developer at heart. 💚🦖

Sharing a throwback of @MarkTNelson to celebrate Tableau #DataDev App…",5,0,Benioff
Sat Sep 18 06:02:14 +0000 2021,"RT @cnni: The Antarctic ozone hole, which forms every year over the South Pole between August and October, is now larger than Antarctica, a…",76,0,Benioff
Sat Sep 18 03:45:10 +0000 2021,"RT @hiromichimizuno: You must be a good driver not to drive, which may become a new norm.",96,0,Benioff
Sat Sep 18 02:21:07 +0000 2021,"RT @TIME: Tune-in Monday, Sept. 20 at 10/9c on ABC for the #TIME100 Special!

View this year's list of the most influential people in the w…",36,0,Benioff
Sat Sep 18 02:19:27 +0000 2021,@TheChrisDuarte I’m a size 14 @BenioffsShoes,2,42,Benioff
Sat Sep 18 02:18:24 +0000 2021,RT @TheChrisDuarte: how to find me at #DF21 part 2 https://t.co/29gDrJlNJd,7,0,Benioff
Sat Sep 18 02:18:17 +0000 2021,RT @TheChrisDuarte: how to find me at #DF21 part 1 https://t.co/g60tAOv1Hh,4,0,Benioff
Sat Sep 18 02:16:32 +0000 2021,RT @pipms: Women bust through the tech ceiling. Nice work ⁦@TonyBoydAFR⁩  https://t.co/7uX4d1jkw1,14,0,Benioff
Sat Sep 18 02:14:40 +0000 2021,RT @JustinCMAdams: The beauty of the world's mangroves never ceases to amaze. Take a look at this if you're in need of some inspiration thi…,8,0,Benioff
Sat Sep 18 02:04:18 +0000 2021,RT @Benioff: You can evaluate a company’s behavior by looking at core values &amp; behaviors — not by what they say. No one is perfect. Leaders…,58,0,Benioff
Sat Sep 18 02:04:09 +0000 2021,RT @Benioff: You can evaluate a company’s behavior by looking at core values &amp; behaviors — not by what they say. No one is perfect. Leaders…,73,0,Benioff
Sat Sep 18 01:25:07 +0000 2021,"RT @TIME: Shop the 2021 #TIME100 covers and get a TIME print for your favorite reader, or yourself: https://t.co/Njxw0vknyI https://t.co/yY…",114,0,Benioff
Sat Sep 18 01:07:12 +0000 2021,You can evaluate a company’s behavior by looking at core values &amp; behaviors — not by what they say. No one is perfect. Leadership is hard. We all make mistakes. We all need forgiveness. We have to be held accountable for our core values. @karaswisher https://t.co/Rr8KOBjACy,73,523,Benioff
Sat Sep 18 01:06:00 +0000 2021,You can evaluate a company’s behavior by looking at core values &amp; behaviors — not by what they say. No one is perfect. Leadership is hard. We all make mistakes. We all need forgiveness. We have to be held accountable for our core values. @karaswisher https://t.co/UfAm0ETpaf,58,376,Benioff
Sat Sep 18 01:04:28 +0000 2021,RT @Benioff: The Endless Facebook Apology.  @karaswisher https://t.co/UfAm0ETpaf 🤔🤷‍♂️,54,0,Benioff
Sat Sep 18 01:01:53 +0000 2021,"RT @PivotPod: Facebook knows that Instagram is harmful for teen girls and they’ve done nothing to make their platform less toxic. 

@karasw…",35,0,Benioff
Sat Sep 18 00:17:31 +0000 2021,The Endless Facebook Apology.  @karaswisher https://t.co/UfAm0ETpaf 🤔🤷‍♂️,54,289,Benioff
Sat Sep 18 00:06:06 +0000 2021,"RT @TIME: “It’s hard to think of a person less able to be summed up in 150 words than @elonmusk. He is, after all, a man who has devoted hi…",56,0,Benioff
Fri Sep 17 23:59:17 +0000 2021,"RT @karaswisher: the hits keep on coming, none of which is a surprise:“We created the machine and we can’t control the machine.” How Facebo…",60,0,Benioff
Fri Sep 17 23:19:51 +0000 2021,RT @btaylor: Salesforce ❤️ San Francisco and supporting our local businesses. See you next week at Dreamforce #DF21 https://t.co/CuPq6Guzc8,20,0,Benioff
Fri Sep 17 14:53:04 +0000 2021,"RT @TIME: A climate solution lies deep under the ocean—but accessing it could have huge environmental costs
https://t.co/1sZmXaHQ9I",13,0,Benioff
Fri Sep 17 14:52:46 +0000 2021,"The Arctic is warming at roughly twice the rate as the rest of the world, and summer sea ice cover has declined to unprecedented lows. Arctic sea ice minimums are measured in September, before the winter starts a new cycle. https://t.co/342wK2bE7P",13,45,Benioff
Fri Sep 17 14:50:13 +0000 2021,"RT @TIME: Meet the 100 most influential people of 2021 https://t.co/JjCVv4Jgjg

#TIME100 Presented by @Cadillac https://t.co/V1L90YSg74",79,0,Benioff
Fri Sep 17 14:49:26 +0000 2021,"RT @TIME: Ford is adding 450 jobs to meet the demand for its new electric F-150 truck
https://t.co/hIJal5S8ZW",20,0,Benioff
Fri Sep 17 14:46:58 +0000 2021,"RT @NBCNews: DEVELOPING: More than 10,000 migrants are packed under an overpass bridge in Del Rio, Texas, officials say. https://t.co/uBj9i…",59,0,Benioff
Fri Sep 17 14:46:19 +0000 2021,RT @BillFOXLA: NEW: Source on the ground at the international bridge in Del Rio just sent me this video showing the deteriorating situation…,4512,0,Benioff
Fri Sep 17 14:46:11 +0000 2021,"RT @BillFOXLA: BREAKING: Our drone is back over the international bridge in Del Rio, TX. Per source, the number of migrants waiting to be p…",9176,0,Benioff
Fri Sep 17 14:31:54 +0000 2021,RT @tableau: Get Ask Data and Explain Data for your whole organization—help everyone ask and answer questions with trusted data.,42,0,Benioff
Fri Sep 17 13:37:07 +0000 2021,RT @NG_PristineSeas: We are excited and humbled to be one of three finalists for the first-ever #ReviveOurOcean @earthshotprize. Winning th…,70,0,Benioff
Fri Sep 17 13:36:55 +0000 2021,RT @SydneyMarine: We are thrilled to announce @LivingSeawalls as a @KensingtonRoyal @EarthshotPrize finalist - one of only three in the 'Re…,59,0,Benioff
Fri Sep 17 13:36:23 +0000 2021,RT @EarthshotPrize: Watch the highlights of the Finalists announcement by Prince William. Find out more about The Earthshot Prize: https://…,723,0,Benioff
Fri Sep 17 13:21:48 +0000 2021,RT @charlieisaacs: Ok I'm going to get in trouble but...I am going to disclose the amazing @Dreamforce speakers! #SpoilerAlert #DF21 https:…,22,0,Benioff
Fri Sep 17 13:21:17 +0000 2021,"RT @SalesforceAdmns: #DF21 is a community event! Tag a fellow trailblazer you’d like to (virtually) experience it with.💙

Reply by 9/17 usi…",131,0,Benioff
Fri Sep 17 13:20:35 +0000 2021,"RT @Vose_DF17: Test No.1 completed, 3 more to go…
#DF21  IRL
#ServiceInsider
@ServiceCloud
#ServiceTrailblazers https://t.co/9IEEEfbeXe",2,0,Benioff
Fri Sep 17 13:20:27 +0000 2021,"RT @Benioff: Enjoy 12 months of Disney+ on us, just by streaming #DF21  on Salesforce+!

😻 That's a lot of pluses.
https://t.co/T0ze5h15ej",128,0,Benioff
Fri Sep 17 13:20:19 +0000 2021,"RT @SalesforceAdmns: Thanks to Salesforce+, you can watch #DF21 from ANYWHERE! 🌎 Tweet us your dream location to watch it. 

Reply by 9/17…",124,0,Benioff
Fri Sep 17 13:19:22 +0000 2021,RT @LZaledonis: Showing off my 16 years of DF badges. Dress rehearsals today for the Industry main show today was a blast - chock full of T…,5,0,Benioff
Fri Sep 17 13:19:10 +0000 2021,"RT @salesforce: 👑 Say hello to the Fresh Prince of Dreamforce! 👑

Will you join us, Trailblazers? It's all virtual, so you won't need to ta…",57,0,Benioff
Fri Sep 17 13:18:57 +0000 2021,"RT @SalesforceBen: Foo Fighters have been announced to play at #Dreamforce! Who's excited?

#DF21 #Salesforce https://t.co/E2YF2ftyB6",17,0,Benioff
Fri Sep 17 13:18:43 +0000 2021,"RT @SalesforceAdmns: 🤔Name a Salesforce feature/product you're looking forward to learning about at #DF21.

Reply by tomorrow at 11:59 p.m.…",91,0,Benioff
Fri Sep 17 13:18:35 +0000 2021,"RT @salesforce: Ta-da! 🎩

It's time to reveal our lineup of inspiring luminary speakers for Dreamforce 2021.

🐰 Stay tuned for more magical…",102,0,Benioff
Fri Sep 17 13:18:27 +0000 2021,"RT @appexchange: We're giving away Appy hoodies at #DF21!

1️⃣ We'll tweet a challenge 9/21 - 9/23 at 11am PT
2️⃣ Reply by 9/23 10pm PT w/…",90,0,Benioff
Fri Sep 17 13:18:15 +0000 2021,"RT @SalesforceAdmns: 🥳Tell us why you’re excited for the #AwesomeAdmin Main Show at #DF21!

Reply by 9/17 using #AwesomeAdmin &amp; #Sweepstake…",224,0,Benioff
Fri Sep 17 13:18:00 +0000 2021,RT @MichelleCRuns: Hey #DF21 in person attendees! Don't forget to send in your COVID test https://t.co/CqBDtBytY6,4,0,Benioff
Fri Sep 17 09:07:02 +0000 2021,"RT @TIME: .@ScottGottliebMD on Lidia Morawska: ""She assembled a team of more than 200 scientists and public-health authorities to recognize…",83,0,Benioff
Fri Sep 17 09:04:30 +0000 2021,"RT @salesforce: Welcome to the all-new Salesforce+! 🤗

📺 It's our free streaming service with live broadcasts, on-demand content, and curat…",37,0,Benioff
Fri Sep 17 08:52:26 +0000 2021,"RT @techreview: Sophie Zhang, a former data scientist at Facebook, revealed that the company enables global political manipulation and has…",111,0,Benioff
Fri Sep 17 08:45:43 +0000 2021,"Enjoy 12 months of Disney+ on us, just by streaming #DF21  on Salesforce+!

😻 That's a lot of pluses.
https://t.co/T0ze5h15ej",128,560,Benioff
Fri Sep 17 08:44:38 +0000 2021,"RT @salesforce: Enjoy 12 months of Disney+ on us, just by streaming #DF21 on Salesforce+!

😻 That's a lot of pluses.

More info: https://t.…",164,0,Benioff
Fri Sep 17 08:08:19 +0000 2021,RT @tableau: Explore data using natural language and AI. Ask Data and Explain Data are now available for your entire organization.,32,0,Benioff
Fri Sep 17 08:06:21 +0000 2021,RT @tableau: Have you heard the news? 📰 Tableau 2021.3 is now available! Don't wait—upgrade now to start enjoying Tableau notifications in…,5,0,Benioff
Fri Sep 17 08:04:51 +0000 2021,"RT @swbjoyce: you know what's #Wonderfun ??

Salesforce+ is LIVE and ready for @salesforce #DF21 

subscribe today! 
https://t.co/kXO9x9Msy…",16,0,Benioff
Fri Sep 17 08:03:55 +0000 2021,"RT @hiromichimizuno: I used to think i was born a bit too early. 
Maybe just in time!!! @SpaceX @FutureJurvetson",5,0,Benioff
Fri Sep 17 08:03:47 +0000 2021,"RT @FutureJurvetson: The future is upon us when reality is better than fiction.

Dragon's first selfie in space https://t.co/LQno4KA3Uh",103,0,Benioff
Thu Sep 16 02:42:55 +0000 2021,RT @NOIweala: Honored and privileged to be on the cover of Time Magazine and to be recognized as one of the Worlds most influential leaders…,5555,0,Benioff
Thu Sep 16 01:03:41 +0000 2021,RT @Benioff: Wonderful Dinner Last Night in Los Angeles with @btaylor celebrating His Victory of Stanford beating USC. https://t.co/Mc5VK5W…,15,0,Benioff
Thu Sep 16 01:02:59 +0000 2021,"RT @dwpine: For the @TIME annual list of the 100 Most Influential People, Pari Dukovic @paridukovic photographed Prince Harry and Meghan a…",177,0,Benioff
Thu Sep 16 00:24:23 +0000 2021,"RT @TIME: 4 civilian astronauts. 3 days in orbit. 1 giant leap. 

Watch the final countdown of Inspiration4 mission to space https://t.co/O…",87,0,Benioff
Thu Sep 16 00:24:11 +0000 2021,RT @Benioff: Godspeed Inspiration4! ❤️🚀 https://t.co/5qkuFkRsCt,71,0,Benioff
Wed Sep 15 23:42:47 +0000 2021,"RT @TIME: We're live with @Karamo and @soledadobrien as we countdown to the Inspiration4 launch!

Here’s what to know about the historic mi…",87,0,Benioff
Wed Sep 15 23:40:54 +0000 2021,Godspeed Inspiration4! ❤️🚀 https://t.co/5qkuFkRsCt,71,896,Benioff
Wed Sep 15 23:20:52 +0000 2021,RT @GavinNewsom: It’s a good day to be a Californian. ☀️,7032,0,Benioff
Wed Sep 15 17:27:25 +0000 2021,Wonderful Dinner Last Night in Los Angeles with @btaylor celebrating His Victory of Stanford beating USC. https://t.co/Mc5VK5W30E,15,561,Benioff
Wed Sep 15 17:21:31 +0000 2021,Amazing Day Today in Los Angeles with the Dreamforce Focus Group!  So excited to be on the road with our customers.  See you at Dreamforce next week.  @Dreamforce https://t.co/IAqOfsJMgW,22,508,Benioff
Wed Sep 15 17:17:10 +0000 2021,"RT @TIME: ""@Simone_Biles is a shining example of what success looks like when you let go of what the world thinks and gather your strength…",1913,0,Benioff
Wed Sep 15 17:10:24 +0000 2021,RT @billieeilish: Billie on the cover of @TIME. #TIME100 https://t.co/Vty0G8F6tQ https://t.co/F0B5A1H2l7,4206,0,Benioff
Wed Sep 15 16:46:04 +0000 2021,RT @gjvoldenborgh: Absolutely stunned to find @FrediOtto &amp; myself on the list of 100 most influential people of the year. We never aimed to…,116,0,Benioff
Wed Sep 15 03:36:55 +0000 2021,RT @Benioff: Congrats @TIME &amp; the incredible team of partners &amp; associates for daytime award at @TheEmmys for Space Explorers: The ISS Expe…,8,0,Benioff
Tue Sep 14 14:10:20 +0000 2021,"RT @Benioff: Our beloved Carl Dempsey has left us &amp; I am deeply shocked &amp; saddened. For 16 years, he guided our Ohana, inspired us, &amp; showe…",83,0,Benioff
Tue Sep 14 14:06:35 +0000 2021,RT @tim_cook: Good morning from somewhere a little different this time. We’re California streaming in 3 hours! See you soon. 👀 #AppleEvent…,4870,0,Benioff
Tue Sep 14 14:03:26 +0000 2021,RT @wef: Sun rise 🔎 Learn more about the rise of solar power: https://t.co/Qi0f8eSCfU #SDIS21 https://t.co/XG7z797waj,104,0,Benioff
Tue Sep 14 06:50:51 +0000 2021,"RT @YoshikiOfficial: We are here to help each other.

#YOSHIKI

RT@Benioff Thank you @YoshikiOfficial for your kindness of Hawaiians. How w…",370,0,Benioff
Tue Sep 14 05:58:09 +0000 2021,"RT @HawaiiNewsNow: In ‘devastating’ first for Hawaii, pregnant woman hospitalized with COVID dies after giving birth https://t.co/VO1NCnW3W…",21,0,Benioff
Tue Sep 14 05:48:42 +0000 2021,"Thank you @YoshikiOfficial for your kindness of Hawaiians. So many sad Kanashi stories in Hawaii. How will Japanese feel safe coming to Hawaii with NO hospitals or Oxygen? Please have new @JPN_PMO help Hawaii leaders @GovHawaii @LtGovJoshGreen @brianschatz
https://t.co/EkrOlaa6Ru",20,61,Benioff
Mon Sep 13 22:46:43 +0000 2021,"RT @tableau: New on the blog: Tableau Marketing EVP, @jackieyeaney, and @DataDLC advisory board member, @josh_tapley, discuss how the DLC f…",3,0,Benioff
Mon Sep 13 18:11:57 +0000 2021,"RT @bgurley: If this article is right, the US Govt is about to pay over $7/test for a commodity product selling for $0.88/test at retail in…",147,0,Benioff
Mon Sep 13 07:55:24 +0000 2021,RT @AnnalisaBurgos: Here’s what global epidemiologist Dr. Larry Brilliant says #Hawaii needs to do to stop the spread of #COVID19. He was p…,9,0,Benioff
Mon Sep 13 06:50:01 +0000 2021,"RT @Benioff: Allowing exemptions to testing, ⁦@larrybrilliant⁩ said Hawaii is a destination for every variant in the world. Funding for air…",11,0,Benioff
Mon Sep 13 06:48:38 +0000 2021,"RT @peterbakernyt: With just 62% of Americans having received at least one vaccine shot, the United States has now fallen to last place amo…",1183,0,Benioff
Mon Sep 13 06:16:16 +0000 2021,RT @Benioff: We need to brush our teeth &amp; swab our nose &amp; start our day.  That is the way out of this.  I agree with @michaelmina_lab @ashi…,116,0,Benioff
Mon Sep 13 01:09:44 +0000 2021,"We need to brush our teeth &amp; swab our nose &amp; start our day.  That is the way out of this.  I agree with @michaelmina_lab @ashishkjha! 

https://t.co/NGkbYOsdvN",116,882,Benioff
Sun Sep 12 08:16:03 +0000 2021,"RT @LorDempsey: My heart has been left on the top of Croagh Patrick, never to come down again. I would like to think @carl_dempsey got to t…",122,0,Benioff
Sun Sep 12 07:54:04 +0000 2021,"Our beloved Carl Dempsey has left us &amp; I am deeply shocked &amp; saddened. For 16 years, he guided our Ohana, inspired us, &amp; showed the way forward with his bright light. Carl always had a kind word &amp; a sparkle in his eye. May the One who brings peace bring peace to his family &amp; All. https://t.co/DdTMZKF63m",83,1586,Benioff
Sun Sep 12 07:21:15 +0000 2021,Stanford looked great.  USC not so much.  See you next year. https://t.co/13AZQIAHmI,0,35,Benioff
Sun Sep 12 07:20:13 +0000 2021,@btaylor Great game!   See you next year. ✌️ https://t.co/S1CzLnvyRS,0,13,Benioff
Sun Sep 12 07:18:10 +0000 2021,Congrats @TIME &amp; the incredible team of partners &amp; associates for daytime award at @TheEmmys for Space Explorers: The ISS Experience. ❤️🛰 https://t.co/pHcjrC3OYL,8,59,Benioff
Sun Sep 12 02:49:56 +0000 2021,RT @tableau: We're continually innovating our platform to help you better understand your data at scale. Explore the newest features in Tab…,5,0,Benioff
Sun Sep 12 00:26:38 +0000 2021,RT @DannyWQAM: Well this may be the craziest thing I’ve seen at a college football game #HardRockCat https://t.co/qfQgma23Xm,30126,0,Benioff
Sat Sep 11 23:21:46 +0000 2021,RT @MercedesBenzInd: Stay relaxed: intelligent comfort features and vitalising massage programmes turn every ride into a wellness trip. #Th…,54,0,Benioff
Sat Sep 11 23:12:08 +0000 2021,"RT @Reuters: WATCH: Daimler presented its new Mercedes EQE, the first fully electric vehicle for the carmaker's high-performance AMG brand…",13,0,Benioff
Sat Sep 11 23:07:40 +0000 2021,"RT @Benioff: Today is the only day @btaylor &amp; I do not talk to each other.
Fight On Trojans!✌️🏈🇺🇸 https://t.co/Gj6pf6gY44",13,0,Benioff
Sat Sep 11 22:35:45 +0000 2021,"RT @btaylor: After watching the game last week, I fear this is going to be a long week ahead…",1,0,Benioff
Sat Sep 11 22:05:54 +0000 2021,"Today is the only day @btaylor &amp; I do not talk to each other.
Fight On Trojans!✌️🏈🇺🇸 https://t.co/Gj6pf6gY44",13,457,Benioff
Sat Sep 11 21:31:38 +0000 2021,"RT @TheTomGeorge: Happening in Hawaii: Every year on 9/11, firefighters climb the grueling Koko Head stairs in full gear to honor the victi…",572,0,Benioff
Sat Sep 11 21:24:09 +0000 2021,@FounderCulture Pro Tip: More Aes less complexity.,0,1,Benioff
Sat Sep 11 20:56:20 +0000 2021,@OceanicRescue https://t.co/3LMyL57JCy,0,1,Benioff
Sat Sep 11 20:49:03 +0000 2021,RT @GavinNewsom: Welcome to California.,744,0,Benioff
Sat Sep 11 20:26:00 +0000 2021,RT @Benioff: My Love is with those who perished in the 9/11 tragedy &amp; their families &amp; All who have been sickened on that horrible day. I’l…,28,0,Benioff
Sat Sep 11 19:41:30 +0000 2021,"RT @rkyte365: A gorgeous day for convocation ⁦@FletcherSchool⁩ - remarkable cohort of students across, a faculty dedicated to the learning…",1,0,Benioff
Sat Sep 11 19:41:23 +0000 2021,RT @efelsenthal: Thank you for having me!,1,0,Benioff
Sat Sep 11 19:18:12 +0000 2021,RT @TIME: The story behind the haunting 9/11 photo of a man falling from the Twin Towers https://t.co/WMIUuuuYUt https://t.co/JLuk2Qlzem,134,0,Benioff
Sat Sep 11 19:17:14 +0000 2021,RT @TIME: Today marks the 20th anniversary of 9/11. Read the original 2001 cover story written by TIME's former editor-in-chief @nancygibbs…,253,0,Benioff
Sat Sep 11 19:16:00 +0000 2021,My Love is with those who perished in the 9/11 tragedy &amp; their families &amp; All who have been sickened on that horrible day. I’ll always remember I was in a taxi on the way to DC when the first plane hit WTC. May the One who brings Peace bring Peace to All &amp; Bless our Nation. ❤️🇺🇸 https://t.co/rno6A4II1D,28,346,Benioff
Sat Sep 11 14:32:18 +0000 2021,"RT @santanuboral: My blog- Configuring B2B Commerce Lightning Store: Trailblazer Goodies Store

Store is developed based on all goodies ach…",15,0,Benioff
Sat Sep 11 07:16:05 +0000 2021,"RT @YoshikiOfficial: Thoughtful and inspirational. @Benioff 

#YOSHIKI

https://t.co/DHQIALXP0k @salesforce",291,0,Benioff
Sat Sep 11 06:50:28 +0000 2021,"RT @NPR: Read more here:
https://t.co/jCmWGEaEtV",74,0,Benioff
Sat Sep 11 06:50:19 +0000 2021,"RT @NPR: San Francisco schools haven't had any COVID outbreaks.

Health officials said vaccines ""are our best defense to protect children""…",496,0,Benioff
Sat Sep 11 02:49:49 +0000 2021,"RT @Benioff: Ohana if you want to move we’ll help you exit TX. Your choice.❤️
https://t.co/y5IKpm5fNs",1907,0,Benioff
Sat Sep 11 02:42:20 +0000 2021,"RT @tableau: The latest and greatest Tableau Community…
👉 blogs
👉 videos
👉 vizzes
👉 community project updates
Get it all in this week’s #Da…",15,0,Benioff
Sat Sep 11 02:29:51 +0000 2021,RT @CNBC: Salesforce offers to relocate employees and their families from Texas after state's abortion law goes into effect https://t.co/Or…,2890,0,Benioff
Sat Sep 11 01:54:24 +0000 2021,"Ohana if you want to move we’ll help you exit TX. Your choice.❤️
https://t.co/y5IKpm5fNs",1907,10943,Benioff
Fri Sep 10 19:42:24 +0000 2021,"RT @mauikanehoalani: ""Allowing exemptions to testing, Dr. Brilliant said, [then] Hawaii becomes a destination for every variant in the worl…",20,0,Benioff
Fri Sep 10 07:48:30 +0000 2021,RT @Telstra: I’m fully aware this won’t stop “the vaxx gave me 5G” jokes. But #LetsVaxx anyway. https://t.co/IwM7AwrpJ6,1343,0,Benioff
Fri Sep 10 07:36:01 +0000 2021,RT @Benioff: I’m a pro-tester. 👍,6,0,Benioff
Fri Sep 10 07:35:09 +0000 2021,"RT @michaelmina_lab: How do Frequent Rapid Tests work??

Here’s an animation!

w 50% of people simply not using the test and 10% completely…",364,0,Benioff
Fri Sep 10 07:32:40 +0000 2021,"RT @Benioff: To enter Denmark, you need to show a negative test taken in the past 72 hours. Every time I went to a restaurant, I had to sho…",36,0,Benioff
Fri Sep 10 07:30:04 +0000 2021,"Allowing exemptions to testing, ⁦@larrybrilliant⁩ said Hawaii is a destination for every variant in the world. Funding for airport testing can come from $100 billion in COVID Recovery Act money now available for states. Join us. Be a pro-tester! ❤️ https://t.co/M5gEee0Ncf",11,56,Benioff
Fri Sep 10 07:20:15 +0000 2021,"RT @TIME: Column: ""Yes, we can grow 1 trillion trees to help fight climate change,"" from @JadDaley and Marc Benioff (@Benioff)
https://t.co…",52,0,Benioff
Fri Sep 10 07:06:45 +0000 2021,"To enter Denmark, you need to show a negative test taken in the past 72 hours. Every time I went to a restaurant, I had to show proof of vaccination. The government announced all restrictions will expire on Sept 10 because the pandemic is “under control.” https://t.co/9cokYR0Sw0",36,247,Benioff
Fri Sep 10 06:44:11 +0000 2021,RT @Benioff: Thanks @timeout for making our city by the bay #1. “What makes us great: San Francisco has never been known to follow the pack…,23,0,Benioff
Fri Sep 10 06:44:04 +0000 2021,RT @Benioff: Join us ⁦@1t_org⁩! ❤️🌲 https://t.co/RxJz4T2G9c,28,0,Benioff
Fri Sep 10 06:43:00 +0000 2021,RT @Benioff: This is so sad for the Hawaiians. “I'm worried about what happens over the next weeks…somehow the highest level of government…,12,0,Benioff
Fri Sep 10 05:56:21 +0000 2021,I’m a pro-tester. 👍 https://t.co/SujeVtxySe,6,62,Benioff
Fri Sep 10 05:19:43 +0000 2021,"This is so sad for the Hawaiians. “I'm worried about what happens over the next weeks…somehow the highest level of government in Hawaii, they forgot what was making Hawaii safe. It was simple: testing everyone who arrived on the islands!” ❤️🌈
https://t.co/M5gEee0Ncf",12,70,Benioff
Fri Sep 10 05:15:20 +0000 2021,RT @KITV4: He spoke exclusively to KITV-4's Annalisa Burgos about how the magnitude of the current surge was preventable. https://t.co/wfa2…,10,0,Benioff
Thu Sep 09 23:26:53 +0000 2021,RT @ArceneauxHayley: Last day of training with my amazing crew. We have loved our time at SpaceX SO much and are forever grateful to the in…,409,0,Benioff
Thu Sep 09 23:26:47 +0000 2021,"RT @rookisaacman: At the last meeting @SpaceX today we heard... ""Inspiration4 is signed off for spaceflight""... we are now on the way to @N…",241,0,Benioff
Thu Sep 09 23:16:11 +0000 2021,RT @GaviSeth: The @WHO has just declared the ‘mu’ strain of #COVID19 a new variant of interest and a concerning new C.1.2 variant has emerg…,36,0,Benioff
Thu Sep 09 19:11:06 +0000 2021,Join us ⁦@1t_org⁩! ❤️🌲 https://t.co/RxJz4T2G9c,28,228,Benioff
Thu Sep 09 16:55:59 +0000 2021,"Thanks @timeout for making our city by the bay #1. “What makes us great: San Francisco has never been known to follow the pack. And when things got tough over the past year, SF sprang into action with one of the strictest Covid responses in the US.” https://t.co/1tSrawF8sp",23,97,Benioff
Thu Sep 09 16:52:33 +0000 2021,RT @Benioff: Once again @planet @greg_asner and @PaulGAllen for the win in supporting our beloved Corals. Paul thank you for everything you…,10,0,Benioff
Thu Sep 09 16:52:20 +0000 2021,RT @Benioff: Researchers complete first-ever detailed map of global coral.  Thank you ⁦@greg_asner⁩ and ⁦@asnerlab⁩ for your tremendous lov…,12,0,Benioff
Thu Sep 09 07:47:37 +0000 2021,RT @Benioff: Preserve the oceans not strip mine them!,13,0,Benioff
Thu Sep 09 07:47:30 +0000 2021,"RT @Benioff: Out of sight, Out of mind: 2 mining robots will mine 3 million tons a year of the Ocean &amp; No-one will even know. ❤️🌊
https://t…",13,0,Benioff
Thu Sep 09 06:40:11 +0000 2021,Researchers complete first-ever detailed map of global coral.  Thank you ⁦@greg_asner⁩ and ⁦@asnerlab⁩ for your tremendous love of the corals and the ocean and the corals! ❤️ https://t.co/EWXQMuOlOY,12,89,Benioff
Thu Sep 09 06:23:48 +0000 2021,"Once again @planet @greg_asner and @PaulGAllen for the win in supporting our beloved Corals. Paul thank you for everything you have done for the world, and always thinking about the oceans.  We love you.  ❤️ https://t.co/1lPjSwPP8t",10,80,Benioff
Thu Sep 09 06:21:17 +0000 2021,RT @planet: The @AllenCoralAtlas has completed the mapping of the world's shallow tropical #coralreefs. By providing high-resolution satell…,27,0,Benioff
Wed Sep 08 08:57:08 +0000 2021,"Out of sight, Out of mind: 2 mining robots will mine 3 million tons a year of the Ocean &amp; No-one will even know. ❤️🌊
https://t.co/YgkomhOXTl",13,48,Benioff
